id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
0x61b4a9878e8e4133309d3f302e61990e2dbd6f15-prototype,DAD,Dadvice,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,8.00,409721812.74,40.97,,,,,,,,,0.00,0.00,0xe5e771eabbe21158a922c914256ceb41203379d2,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:21.890Z
0x9186c2ccd289661e9b5c21ae1b3da72bc76522d6-prototype,ZEP,Zep,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,594818823.71,59.48,162105250.63,16.21,,,,,,,0.00,0.00,0x9e31a1f58e56f135102dff4d4b24fde6a70d3cbd,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.622Z
0xe443732c09d9d18535e63af42f346fffec107f5f-prototype,ALL,ALL - AI Agent Aggregator,base,virtuals,,0.0000,11416.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,104,,101.00,727650759.49,72.77,2807655.55,0.28,77286408.57,7.73,77286410.17,7.73,77286410.17,7.73,0.00,0.00,0xc3f779f32127c03e031eebef6d804e5d87719b60,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:12.475Z
0xc28a471c55e21567df5392b4be5f2bdf8d49f592-prototype,CHESUS,CHEESUS,base,virtuals,,0.0000,11212.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,338,,,,,,,53063065.48,5.31,68947781.68,6.89,68947781.68,6.89,0.00,0.00,0x08fe94639369b0bd357cb6959d95ac6ad81ade9c,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.624Z
0x54adf444827996194e2a1693e3a3de986a6a37d8-prototype,EVLYN,Evlyn,base,virtuals,,0.0000,11207.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,612,,607.00,605587345.24,60.56,1484107.11,0.15,42452292.29,4.25,65688338.05,6.57,68661153.12,6.87,0.00,0.00,0x75455a6159476e2d09002a66c23c709e98f2c599,,,,,True,False,64.06,3,,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.611Z
0x99a75d8b59f14a7ad34489dd62610abc1e5cdf4f-prototype,AIGENT,AIgentLayer,base,virtuals,,0.0000,11206.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,146,,144.00,,,,,68692989.38,6.87,68700124.54,6.87,68700124.54,6.87,0.00,0.00,0xa1e1f81fa8fef587707f093ee1aef355ab3bee85,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.521Z
0x55cd817f66349bf2a226d5285b0b66ac003c167a-prototype,AIGOGH,AI Gogh,base,virtuals,,0.0000,11195.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,351,,342.00,491483416.44,49.15,4668265.22,0.47,49837567.38,4.98,67759918.52,6.78,68213081.44,6.82,0.00,0.00,0x1388e7eef1bf13df74bf0ade51bbeaf156c97c10,,,,,False,True,200.00,1,0.31,,,,,,,,,,,,,,,,,2025-06-18T16:53:12.499Z
0xa6b0afd81e05026a1339cef1f1b2037c8734f997-prototype,WBLZE,Blaze,base,virtuals,,0.0000,11195.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,25,,24.00,187676461.32,18.77,68208586.25,6.82,62291021.43,6.23,68208586.25,6.82,68208586.25,6.82,0.00,0.00,0x37f5fae915fade5f994db4aabcaece90c7a37cd7,4316449.70,0.40,,,True,False,59.93,1,0.43,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.620Z
0x687902ba1eddc1d2a19d986578befe2ab8894e1d-prototype,KOK,KOK Launcher,base,virtuals,,0.0000,11193.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,206,,203.00,761644451.42,76.16,8898477.86,0.89,57397677.64,5.74,68094922.95,6.81,68108542.07,6.81,0.00,0.00,0xa87a404f4562cd00c0ae059544639dd70880a62f,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:57.297Z
0x7cea0c71c224d7d76d2b58f34761d356a2cfbf4e-prototype,MTLEX,METALEX,base,virtuals,,0.0000,11191.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,188,,182.00,805421392.38,80.54,764757.40,0.08,61488847.69,6.15,68030671.05,6.80,68030671.05,6.80,0.00,0.00,0x13b892e568be1936f53853fafeba3b95e3c709c9,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.526Z
0xfab7b8785c7e5de11e693fd8af85f81300d7d3ed-prototype,PNURSE,PNurse,base,virtuals,,0.0000,11189.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,29,,,668045150.55,66.80,67959946.42,6.80,67959946.42,6.80,67959946.42,6.80,67959946.42,6.80,0.00,0.00,0xc15efce028a2310199ea4b456abbe36fa9f504b9,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.520Z
0x97f5d370ef39f02c360279743a487b5920fc0518-prototype,BLOCK,Blockletter,base,virtuals,,0.0000,11172.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,236,,231.00,,,,,59715236.95,5.97,67280203.18,6.73,67280203.18,6.73,0.00,0.00,0x9957967f46dc267bd2d888c6646c79004fcfb072,0.90,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.596Z
0x14b7a7a890611e983ba93a60f8d348bbf5a1b803-prototype,AIN2O,AI Nitro,base,virtuals,,0.0000,11172.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,37,,34.00,849111326.84,84.91,67273900.84,6.73,67273900.84,6.73,67273900.84,6.73,67273900.84,6.73,0.00,0.00,0x727d6dd7f481128df3c8a66ea9b8fc4a9d604084,50000000.00,5.00,,,False,False,75.22,1,5.00,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.518Z
0x9427d0daeb7888d00eaeaca0e44ab7128ae33a0d-prototype,WLIST,WHITELIST AI ,base,virtuals,,0.0000,11168.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,315,,313.00,953702407.89,95.37,2736804.07,0.27,64348659.63,6.43,66943889.27,6.69,66943889.27,6.69,0.00,0.00,0xbd984307536aa4f1a4a7584a1af601fe47966a2f,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.592Z
0x1e9ea16a8ae1d980740a33707da60ee1e859a4ab-prototype,EBEEZY,Ethan,base,virtuals,,0.0000,11168.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,225,,220.00,692841529.08,69.28,6072454.89,0.61,59505057.60,5.95,67075871.14,6.71,67075871.14,6.71,0.00,0.00,0xe41f56122d44f63c4492096d54d8be96d600bb06,6072454.90,0.60,,,False,False,0.00,1,0.61,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.596Z
0x8cc0ccb8d2b3de35dd8011e1ee5b3dce8e5f674d-prototype,XIRA,Xira Trading Bot,base,virtuals,,0.0000,11167.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,388,,385.00,,,,,63168532.44,6.32,66984775.41,6.70,66984775.41,6.70,0.00,0.00,0x04be800d7e39e259992d04af7bfd070d20392210,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:54:04.737Z
0x430a5bb0407fb312865e2ee33e8c2a78582f7a38-prototype,WHKRI,Hikari,base,virtuals,,0.0000,11159.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,33,,32.00,443542244.39,44.35,66710851.32,6.67,65881891.20,6.59,66710851.32,6.67,66710851.32,6.67,0.00,0.00,0x926fe2cfae00e1eceae69c1862b77f3c0a1c5e30,4273285.20,0.40,,,True,False,60.33,1,0.43,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.615Z
johnny-suede,SUEDE,Johnny Suede,base,base,,0.0053,2481022.00,2481022.00,198202.00,,-0.37,3.34,-4.01,-3.98,-48.90,-5.00,-7.60,-1.50,0.0054,0.0186,465163369.98,465163369.98,0.0050706919,0.0063657713,52.92,0.0053264396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:29.504Z
santa-by-virtuals,SANTA,SANTA by Virtuals,base,virtuals,,0.0020,2004568.00,,24578.00,298579.30,,-11.40,-54.00,245.20,-40.50,178.10,-55.10,245.20,,,,1000000000.00,0.0019853916,0.0034247095,25.19,0.0025598131,34331,0.08,326.00,910392004.64,91.04,1375211.81,0.14,94801922.35,9.48,205188208.60,20.52,257576401.70,25.76,1312475.80,0.00,0x3e26bc8a451fb742926430dba3594eb22415b699,,,,,True,True,100.00,2,0.00,,,3152,2.97,71,57.78,2994,55,,,10756,-14.86,214,-26.21,2994,54,2025-06-18T16:49:27.853Z
rwai,RWAI,RWAI by Virtuals,base,virtuals,,0.0005,383183.00,,5883.90,144308.70,,-7.10,-36.50,-53.10,-89.20,-87.00,-35.50,-52.30,,,,1000000000.00,0.0005178526,0.0007837078,31.81,0.0006406959,2871,0.31,2798.00,,,,,177913064.00,17.79,282993631.76,28.30,320418175.74,32.04,0.00,0.00,0x524a7371b0ee8e188dc71d8cd1fbf902a2764dd4,18403000.00,1.80,,,False,False,0.00,2,1.84,,,1378,-55.42,28,-55.56,67524,50,0.006130927515809789,-81.66,5603,-88.39,119,-83.68,67524,50,2025-06-18T16:44:15.428Z
reactor-3,ARC,Reactor,base,virtuals,,0.0001,93169.00,,1.70,80763.60,,-5.10,-27.50,-37.40,-96.10,-97.90,-27.50,-36.50,,,,1000000000.00,,,46.57,,723,,135.00,1016058516.28,101.61,156969748.85,15.70,242741147.32,24.27,356055069.95,35.61,376072676.51,37.61,0.00,0.00,0x02e946039dd716795388a6c268fefb3bb206caea,16478164.70,1.60,,,False,False,19.68,2,2.01,,,,,,,,,,,,,,,,,2025-06-18T16:50:18.969Z
basecto,CTO,BaseCTO,base,base,,0.0001,47647.00,62780.00,7.62,30178.20,-0.49,0.70,-22.33,-17.90,-96.10,-95.00,-22.30,-20.50,0.0001,0.0031,726126718.71,,0.0000653222,0.0000911825,31.41,0.0000791267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:46:00.840Z
0xa7f65e700982c62c9eb98200cc738982b7a3a90f-prototype,TIMMY,Timmy the Trader,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,,243113329.73,24.31,,,,,,,,,0.00,0.00,0xd34d4138bbaea672752d2412d35e499643b2b03c,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:20.078Z
0x8461095c4c9855074aaf6ec2e787fc4c5ea65a6f-prototype,PRIEST,priest,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,,,,,,,,,,,0.00,0.00,0x568dc476b4af661248caea5f43ba861aee1a03fe,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:24.513Z
0x9eccfabf693e28f61f949f9b33d9e377332ae8e6-prototype,NAUTY,Coinsmonaut,base,virtuals,,0.0000,11091.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,176,,,471367104.16,47.14,16790234.55,1.68,62359714.34,6.24,63849861.12,6.38,63849861.12,6.38,0.00,0.00,0xe013ce6504899ade4341e8fe88b3c6a7d3609d97,10200733.20,1.00,,,False,False,0.00,1,1.02,,,,,,,,,,,,,,,,,2025-06-18T16:53:16.349Z
0xf4f4fbb7f46e99958ca3b8c6c7cde4c021dd8e1b-prototype,SAIS,Stephen AI Smith,base,virtuals,,0.0000,11090.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,193,,191.00,,,,,51297322.73,5.13,52828322.51,5.28,52828322.51,5.28,0.00,0.00,0x15fd3a353ee13e980a6048bf367837350f32fde7,,,,,True,True,83.32,2,,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.607Z
0xf576a18259e5bcd7ce892e7acbfad0870e48129b-prototype,BDC,BlackDao Cyber,base,virtuals,,0.0000,11083.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,78,,,983636404.13,98.36,79559.35,0.01,63507031.53,6.35,63527821.51,6.35,63527821.51,6.35,0.00,0.00,0x1db880311c1a9602a1716ab297a7674d9f447552,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.511Z
0x4d2b9aa3470db6503b19575b24656f3d0bcdb5de-prototype,NICOO,NicooAI,base,virtuals,,0.0000,11081.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,79,,76.00,1249490978.04,124.95,22779486.55,2.28,63442663.56,6.34,63442663.73,6.34,63442663.73,6.34,0.00,0.00,0xa76b8703f21441a6fdf701ba9886e904b420b303,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.509Z
0x3203db90adaf2f959c70c83bca61489ea0b3c3aa-prototype,SYNQ,Synthetic IQ,base,virtuals,,0.0000,11079.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,85,,84.00,884174745.54,88.42,63273498.12,6.33,63341287.40,6.33,63341287.40,6.33,63341287.40,6.33,0.00,0.00,0x8910cc197fe0285cb104122d8af914407b548366,,,,,True,False,0.00,2,5.16,,,,,,,,,,,,,,,,,2025-06-18T16:53:12.501Z
0x9097e30b208c7966c1d350314de1f81234154b40-prototype,WFRRO,Ferro,base,virtuals,,0.0000,11078.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,26,,25.00,125515843.25,12.55,63332841.15,6.33,58132172.85,5.81,63332841.15,6.33,63332841.15,6.33,0.00,0.00,0xb1bc4ab4e06a859fe290b39c6fc493bb1cdd5012,4230552.40,0.40,,,True,False,60.73,1,0.42,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.585Z
0xbf7baa6105ea1f4ea1d7ead8bd784f7fa2525bc7-prototype,YLM,Yi Loong Ma,base,virtuals,,0.0000,11076.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,2.00,,,,,63248566.01,6.32,63248566.01,6.32,63248566.01,6.32,0.00,0.00,0x4fc80e64c960dcf9ff55cccd061a8ec80ca753cd,63248566.00,6.30,,,True,False,44.58,1,6.32,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.509Z
0x71061ae05df178c3a8924e855d21f5325c933f13-prototype,ORAKOL,BasedOracle,base,virtuals,,0.0000,11068.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,102,,,853875515.93,85.39,40972254.28,4.10,52279611.28,5.23,62902954.53,6.29,62902954.53,6.29,0.00,0.00,0x07f92ab46cede654e81855538394fec3b412cb98,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.521Z
0x295cdb2d2c12e72de9377b521120890037b4a379-prototype,STAN,STAN AI,base,virtuals,,0.0000,11065.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,19,,18.00,255904691.08,25.59,62774664.47,6.28,62774664.47,6.28,62774664.47,6.28,62774664.47,6.28,0.00,0.00,0xae4d00ce171defbbf7b537dc94f172ab1de95550,45865737.40,4.60,,,True,False,0.00,1,4.59,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.507Z
0x4f04a6566d90f1f362aed466680d57c3a34525bf-prototype,AMPX,Amplify AI,base,virtuals,,0.0000,11062.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,217,,214.00,636554702.81,63.66,6844432.75,0.68,58228707.25,5.82,62617805.65,6.26,62617805.65,6.26,0.00,0.00,0x3eb484111157e64989ea173d37eebd4462af1898,6744432.80,0.70,,,True,False,0.00,1,0.67,,,,,,,,,,,,,,,,,2025-06-18T16:53:12.479Z
0x83ec4acfee89bd89692909cdee9720c44218dbc0-prototype,TREND,TrendWave Trader,base,virtuals,,0.0000,11061.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,21,,18.00,528037863.00,52.80,62578227.73,6.26,62578227.73,6.26,62578227.73,6.26,62578227.73,6.26,0.00,0.00,0xa3c4cb0c5e984984981aa4d0851d4ff887d426e5,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.507Z
0x28f6d72e1e6c5081caef70c646a7e20bf4bff569-prototype,AR,(Ai🤖Reply) Dawn Lab,base,virtuals,,0.0000,11059.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,104,,,1509927969.11,150.99,59260988.90,5.93,62509636.46,6.25,62509636.69,6.25,62509636.69,6.25,0.00,0.00,0x33b84751dee24846511b1e625ffedc2ae43a5f51,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:54:04.755Z
0xe6a14c14caf9587b06f5a28786baa092e5d5b8ac-prototype,QUARKA,Quark AI,base,virtuals,,0.0000,11058.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,109,,,611392432.52,61.14,8478748.86,0.85,62458913.94,6.25,62458913.94,6.25,62458913.94,6.25,0.00,0.00,0x418f78c4d76cae7584ae09f57724bdecbdadeb9d,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.506Z
0x920a36c6dea74aba1ed90f06d425db846cb05aba-prototype,RTRD,RETARD,base,virtuals,,0.0000,11048.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,24,,21.00,,,,,62042449.09,6.20,62042449.09,6.20,62042449.09,6.20,0.00,0.00,0xb8f1dfd83fb6737bafdbc5446712f1965ad95579,61913696.10,6.20,,,True,False,0.00,1,6.19,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.504Z
0x9e76082d18550793ec1e271dfdad7d26e50d6e99-prototype,DONNIE,DONNIE on BASE,base,virtuals,,0.0000,11046.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,306,,299.00,,,,,53281431.48,5.33,61944769.13,6.19,61944769.13,6.19,0.00,0.00,0xae4fb3595dfc450d870169d07881d5c2db48f34f,,,,,False,True,102.09,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:16.369Z
the-swarm,SWARM,The SWARM,base,virtuals,,0.0118,6054124.00,11774651.00,177995.00,679925.20,-2.05,-8.20,-41.02,569.94,,,,,0.0128,0.0281,514165869.00,1000000000.00,0.0111393982,0.0180884652,49.46,0.0135030242,27286,0.19,3.00,109790587.42,10.98,4446488.63,0.44,547985605.75,54.80,594912545.98,59.49,618169465.91,61.82,895661.20,1.40,0xf737d6a8a3e33e4c5e4294f01951dae7c6869aa9,,,,,False,False,22.28,13,69.93,,,,,,,,,,,,,,,,,2025-06-18T16:43:14.376Z
basisos-by-virtuals,BIOS,BasisOS by Virtuals,base,virtuals,,0.0089,4787216.00,,492070.00,649903.30,,-0.90,-61.60,-25.70,-50.90,-11.20,-62.20,-25.70,,,,1000000000.00,0.0076673625,0.0141853625,48.40,0.0102388109,21544,0.36,21074.00,663009325.05,66.30,3281661.51,0.33,50459622.40,5.05,110448808.35,11.04,139871070.53,13.99,733840.80,19592.80,0xf880e70efa8c417fcb2bd9f1f389905b34377013,,,,,False,False,0.00,1,,1.8398434450698737,-24.07,40084,-60.78,961,-61.12,11546,295,2.079111826039358,-22.77,158673,-37.12,4040,-30.79,11546,283,2025-06-18T16:54:11.550Z
magnus-opus-by-virtuals,MAGNUS,Magnus Opus by Virtuals,base,virtuals,,0.0004,196518.00,,3223.90,114836.40,,-7.30,-59.40,0.00,-80.70,0.00,-59.40,0.00,,,,1000000000.00,0.0003581641,0.0005448399,21.57,0.0004672909,5301,0.15,5049.00,83920524.26,8.39,2483625.39,0.25,27305594.46,2.73,53863785.63,5.39,65467421.55,6.55,0.00,0.00,0x625505b9f5e39ae99ebd9abca885225afb73b503,,,,,False,False,0.00,1,,,,256,-25.15,16,23.08,920,16,0.0051957012845845665,-79.67,707,-67.45,35,-59.77,920,16,2025-06-18T16:44:37.515Z
0x5bba4beb490ecf1d2a32b02a22ca1b46565580d0-prototype,$GREEN,Green,base,virtuals,,0.0000,13888.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,244280902.10,24.43,115486.66,0.01,115486.66,0.01,115486.66,0.01,115486.66,0.01,0.00,0.00,0x4241c96afb26e671f5ce69887c3f0d08204a38a0,115486.70,,,,False,False,0.00,1,0.01,,,,,,,,,,,,,,,,,2025-06-18T16:53:39.331Z
0x94f6df6d2bafb82b84b175c36b577da0541b27f4-prototype,DRMR,Dr Skeptyl | Mr Let it Ryde,base,virtuals,,0.0000,11013.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,57,,55.00,783321238.26,78.33,26239110.33,2.62,60136720.73,6.01,60534692.97,6.05,60534692.97,6.05,0.00,0.00,0x17a059b6b0c8af433032d554b0392995155452e6,7875725.10,0.80,,,False,False,0.00,1,0.79,,,,,,,,,,,,,,,,,2025-06-18T16:53:14.593Z
0x27fc6ee17de0c4abcb1065485e63cccc9126d194-prototype,OP,Ophanim AI,base,virtuals,,0.0000,11011.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,8,,5.00,220274488.03,22.03,12363003.83,1.24,12363003.83,1.24,12363003.83,1.24,12363003.83,1.24,0.00,0.00,0xaa2ed8d04d150a546e4de73b77795c5962d9f044,,,,,False,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.499Z
0x4c66c3ebcf3b2cfe3ddc4a923e28dfd464f7dd2e-prototype,FIAI,FiAI,base,virtuals,,0.0000,11010.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,46,,43.00,698606042.13,69.86,55181869.11,5.52,10438216.45,1.04,10438216.65,1.04,10438216.65,1.04,0.00,0.00,0x41ac8e97641329128e8036a2544e2cf9fb851cf9,,,,,True,False,75.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.497Z
0xa551c6fb4693f62336c0d18c7e7f839d9d5b8205-prototype,GOBLIN,The Goblin King,base,virtuals,,0.0000,11010.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,126,,125.00,,,,,60412225.59,6.04,60412226.91,6.04,60412226.91,6.04,0.00,0.00,0xaad9d834916d90b982727f770fec7dc34b28df42,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.496Z
0x8de78ed0320367a462131b09133117700293c0db-prototype,VIRGIN,Virgin AI Agents,base,virtuals,,0.0000,11003.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,1000000000.00,,,,,7,,3.00,639848825.47,63.98,59730612.82,5.97,59774368.91,5.98,59774368.91,5.98,59774368.91,5.98,0.00,0.00,0xaf840d4a1212a94641e0cb8a4294021bc1d2999c,,,,,True,False,0.00,2,,,,,,,,,,,,,,,,,,2025-06-18T16:54:04.745Z
0x1b7171ffbfb708c4ebec50cde1f6fc41da272531-prototype,VAULT,AgentVentureDAO,base,virtuals,,0.0000,11002.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,186,,184.00,636331207.29,63.63,2773577.20,0.28,54484667.70,5.45,60086048.48,6.01,60086048.48,6.01,0.00,0.00,0x70283849b228ed7f22207a73d84c6a21cdf3e9de,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.508Z
0xa13b1c3bebccf4a4f98f8e33469261467ad5f177-prototype,JJI,ijj,base,virtuals,,0.0000,11000.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,102,,,505911296.59,50.59,51411321.05,5.14,59994624.28,6.00,59999948.43,6.00,59999948.43,6.00,0.00,0.00,0xede13bc75fe227694d0c16cab15923ccfe99d218,,,,,False,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.500Z
0x3caf73e212f03dc96fd0da85a2d2f7f33348bc91-prototype,FNTSY,Fantasy25,base,virtuals,,0.0000,10996.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,46,,43.00,674439947.40,67.44,59842040.77,5.98,59842040.77,5.98,59842040.77,5.98,59842040.77,5.98,0.00,0.00,0xbf52030d9a34e9a36e71637a152b0f3f0eae090b,1526456.70,0.20,,,False,False,0.00,1,0.15,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.495Z
0xcb3fa67cc4c0af825f51521cbf1f2422e15a74ef-prototype,KAIJU,Kaiju Terminal,base,virtuals,,0.0000,10990.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,73,,71.00,,,,,59177587.74,5.92,59573095.55,5.96,59573095.55,5.96,0.00,0.00,0x59eb1d49ecf8b4b6b5ec626648e352d182fc3137,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.494Z
0xf0762443131c77a631c910650112b91ae1ffd63e-prototype,PIMP,PIMPMY.AI,base,virtuals,,0.0000,10986.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,18,,14.00,,,,,59420097.61,5.94,59420097.61,5.94,59420097.61,5.94,0.00,0.00,0x6bef7955d97021b71be66224fa4bded590c446cc,59419976.50,5.90,,,True,False,0.00,1,5.94,,,,,,,,,,,,,,,,,2025-06-18T16:53:10.493Z
